ADM1,Constituency
Ahuachapán,Ahuachapán
Cabañas,Cabañas
Chalatenango,Chalatenango
Cuscatlán,Cuscatlán
La Libertad,La Libertad
La Paz,La Paz
La Unión,La Unión
Morazán,Morazán
San Miguel,San Miguel
San Salvador,San Salvador
San Vicente,San Vicente
Santa Ana,Santa Ana
Sonsonate,Sonsonate
Usulután,Usulután
