ADM1,Constituency
Artigas,ARTIGAS
Canelones,CANELONES
Cerro Largo,CERRO LARGO
Colonia,COLONIA
Durazno,DURAZNO
Flores,FLORES
Florida,FLORIDA
Lavalleja,LAVALLEJA
Maldonado,MALDONADO
Montevideo,MONTEVIDEO
Paysandú,PAYSAND?
Rivera,RIVERA
Rocha,ROCHA
Río Negro,R?O NEGRO
Salto,SALTO
San José,SAN JOS_
Soriano,SORIANO
Tacuarembó,TACUAREMB?
Treinta y Tres,TREINTA Y TRES
