ADM1,Constituency
Al-Anbar,Al-Anbar
Al-Basrah,Basrah
Al-Muthannia,Muthanna
Al-Qadisiyah,Qadisiyah
An-Najaf,Najaf
Arbil,Erbil
As-Sulaymaniyah,Suleymaniah
Babil,Babylon
Baghdad,Baghdad
Dhi-Qar,Thiqar
Dihok,Dahuk
Dihok,Kirkuk
Diyala,Diyala
Karbala',Karbala
Maysan,Maissan
Ninawa,Ninewah
Sala ad-Din,Salahidin
Wasit,Wassit
